date,site,station_depth_m,sample_depth_m,sample_depth_category,local_time_eastern_time_zone,latitude_decimal_deg,longitude_decimal_deg,wind_speed_knots,wave_height_ft,sky,secchi_depth_m,sample_temperature_c,ctd_temperature_c,ctd_specific_conductivity_us_cm,ctd_beam_attenuation_m_1,ctd_transmission_pct,ctd_dissolved_oxygen_mg_l,ctd_photosynthetically_active_radiation_ue_m2_s,turbidity_ntu,particulate_microcystin_ug_l,dissolved_microcystin_ug_l,extracted_phycocyanin_ug_l,extracted_chlorophyll_a_ug_l,total_phosphorus_ug_p_l,total_dissolved_phosphorus_ug_p_l,soluble_reactive_phosphorus_ug_p_l,ammonia_ug_n_l,nitrate_nitrite_mg_n_l,urea_ug_n_l,particulate_organic_carbon_mg_l,particulate_organic_nitrogen_mg_l,dissolved_organic_carbon_mg_l,colored_dissolved_organic_material_absorbance_m_1_at_400nm,total_suspended_solids_mg_l,volatile_suspended_solids_mg_l
6/3/2019,WE4,8.94,0.75,Surface,09:22:00,41.8296,-83.1946,5.6,2.4,sunny,2.5,NA,16.2,260.3,1.6,67.9,8.6,1164.55,1.64,0.1,0.1,0.16,3.63,9.74,8.39,2.86,47.04,0.546,NA,0.38,0.12,NA,0.42,3.02,0.57
6/3/2019,WE6,3.36,0.75,Surface,12:44:00,41.7055,-83.3863,2.9299999999999997,0.32,sunny,0.1,NA,21.3,328.1,44.8,0,7.2,2.97,106,0.1,0.1,1.03,5.12,267.98,129.34,128.5,98.83,2.308,NA,2.85,0.5,NA,4.89,88.3,7.33
6/3/2019,WE8,5.14,0.75,Surface,08:22:00,41.8366,-83.3569,8.25,2.16,sunny,0.5,NA,19.5,382,7.7,14.6,8.2,133.45,16.4,0.1,0.1,0.32999999999999996,16.14,74.23,32,20.8,81.45,2.437,NA,1.28,0.33,NA,3.49,13.2,1.09
6/3/2019,WE9,3,0.75,Surface,13:08:00,41.7176,-83.4211,2.18,0.21,sunny,0.1,NA,20.6,292.2,46.4,0,5.9,0.22,151,0.1,0.16,2.06,4.81,340.05,121.84,99.56,79.74000000000001,2.3959999999999995,NA,4.52,0.88,NA,5.82,145.8,13.26
6/3/2019,WE12,7.05,0.75,Surface,11:43:00,41.7036,-83.2554,0.89,0.91,sunny,0.5,NA,19.1,349.8,11.3,6,8.6,192.83,24.4,0.1,0.1,0.6799999999999999,21.67,95.11,40.76,30.4,35.21,1.9449999999999998,NA,1.33,0.08,NA,2.5,20.87,3.55
6/3/2019,WE13,9.43,0.75,Surface,10:25:00,41.7447,-83.1355,3.96,2.02,sunny,1.25,NA,16.2,250,3.7,41.7,8.8,1184.64,4.3,0.1,0.1,0.15000000000000002,3.44,12.13,4.23,2.69,36.4,0.491,NA,0.49,0.05,NA,0.34,6.07,1.07
6/3/2019,WE16,6.38,0.75,Surface,11:04:00,41.6584,-83.1465,2.5,1.26,sunny,0.5,NA,18.8,354.1,7.1,17.1,7.4,318.29,20.8,0.1,0.1,0.21000000000000002,2.99,97.37,59.92,39.1,88.58,1.875,NA,0.55,0.06,NA,3.28,14.83,1.51
6/17/2019,WE2,5.84,0.75,Surface,12:32:00,41.7633,-83.33,3.32,1.36,cloudy,0.25,NA,18.9,364.3,19.4,0.8,9.5,35.27,45.3,0.1,0.1,0.39,2.76,161.74,103.01,84.03,52.7,2.3129999999999997,NA,1.05,0.17,NA,4.19,37.31,3.61
6/17/2019,WE4,7.47,0.75,Surface,09:01:00,41.8274,-83.1941,6.5,1.46,cloudy,1.75,NA,17.7,246.1,2.2,57.6,8.5,208.23,3.26,0.1,0.1,0.08,2.59,14.84,3.23,2.79,36.41,0.5750000000000001,NA,0.32,0.05,NA,0.33,4.34,0.43
6/17/2019,WE6,3.41,0.75,Surface,11:48:00,41.7053,-83.385,4.1,0.67,cloudy,0.2,NA,18.6,346.1,33.7,0,7.7,6.24,76.3,0.1,0.1,0.44,2.89,213.8,108.91,93.46000000000001,28.14,2.2680000000000002,NA,1.67,0.19,NA,4.13,64.6,4.97
6/17/2019,WE8,5.52,0.75,Surface,08:21:00,41.8351,-83.3578,4.96,1.53,cloudy,0.5,NA,18.7,354.1,10.1,8.2,9.3,23.23,19.3,0.1,0.1,0.17,1.33,114.68,72.3,56.190000000000005,70.86,1.877,NA,0.7,0.08,NA,2.98,18.44,2.43
6/17/2019,WE9,3.06,0.75,Surface,12:05:00,41.7178,-83.422,3.84,0.65,cloudy,0.1,NA,19.4,462.6,35.9,0,8.2,1.72,79.4,0.27,0.1,7.470000000000001,18.01,275.39,111.71,83.03,143.6,2.648,NA,2.88,0.38,NA,5.15,76.04,8.69
6/17/2019,WE12,7.23,0.75,Surface,11:00:00,41.7027,-83.2525,3.03,1.18,cloudy,0.75,NA,18.8,293.1,13.3,3.6,8.3,85.45,29.7,0.1,0.1,0.28,1.73,129.24,73.5,58.02,45.59,1.857,NA,0.88,0.13,NA,3.21,26.44,2.89
6/17/2019,WE13,9.37,0.75,Surface,09:54:00,41.7443,-83.1369,4.74,1.38,cloudy,1,NA,17.7,238.3,3.7,39.5,8.8,445.29,5.75,0.1,0.1,0.13,3.04,20.25,4.95,2.71,33.349999999999994,0.5740000000000001,NA,0.44,0.07,NA,0.36,6.98,1.13
6/17/2019,WE16,6.59,0.75,Surface,10:28:00,41.6594,-83.1446,4.1499999999999995,1.3,cloudy,0.75,NA,18.8,335.1,4.9,29.3,7.9,176.68,12.7,0.1,0.1,0.12000000000000001,1.09,101.28,68.37,62.809999999999995,80.49000000000001,1.675,NA,0.37,0.06,NA,2.97,4.26,0.87
7/1/2019,WE2,6,0.75,Surface,12:52:00,41.7625,-83.3293,9.69,0.54,sunny,1,NA,25.1,334.3,3.2,45.2,9.8,701.83,5.83,0.1,0.1,0.11,43.02,67.33,14.48,3.59,3.9099999999999997,1.385,NA,1.94,0.29,NA,2.68,8.02,4.41
7/1/2019,WE4,9.14,0.75,Surface,09:12:00,41.8259,-83.1925,8.139999999999999,0.97,sunny,1.25,NA,24.4,331,2.9,48.9,10.2,411.3,3.54,0.1,0.1,2.84,42.01,37.96,6.86,1.3800000000000001,7.319999999999999,1.05,NA,1.62,0.22,NA,1.91,7.22,4.69
7/1/2019,WE6,3.32,0.75,Surface,12:01:00,41.7055,-83.3853,7.22,0.34,sunny,0.5,NA,26.3,376.9,5.6,24.5,7.1,342.95,15.8,0.1,0.1,5.74,19.99,199.05,112,105.31,24.88,3.3909999999999996,NA,1.01,0.19,NA,4.99,10.98,2.93
7/1/2019,WE8,5.58,0.75,Surface,08:19:00,41.8332,-83.3581,6.49,0.83,sunny,1,NA,24.7,374.5,3,47.7,8.4,156.93,7.81,0.1,0.1,1.05,33.76,108.32,50.25,44.09,4.01,2.0189999999999997,NA,0.83,0.16,NA,3.44,6.38,2.13
7/1/2019,WE9,3.07,0.75,Surface,12:21:00,41.7179,-83.4226,8.219999999999999,0.32,sunny,0.375,NA,26.6,387.5,15.7,2,5.8,104.29,36.1,0.1,0.1,6.07,28.91,281.57,131.29,128.37,47.48,3.5909999999999997,NA,2.05,0.41,NA,5.9,28.7,4.54
7/1/2019,WE12,6.9,0.75,Surface,11:16:00,41.7034,-83.2545,5.29,0.29,sunny,1.75,NA,25,320.1,2.4,54.4,9.9,774.33,4.28,0.1,0.1,1.75,36.06,38.66,8.89,1.59,3.61,1.096,NA,1.37,0.17,NA,2.22,5.74,2.87
7/1/2019,WE13,9.44,0.75,Surface,10:03:00,41.7415,-83.1375,4.26,0.79,sunny,3,NA,23.9,271.8,1.3,72.1,8.6,959.12,1.65,0.1,0.1,0.42000000000000004,10.24,18.24,3.4,2.12,10.450000000000001,0.587,NA,0.52,0.09,NA,0.76,3.3,1.71
7/1/2019,WE16,6.5,0.75,Surface,10:41:00,41.6582,-83.1437,3.2600000000000002,0.5,sunny,3,NA,24.6,308,1.1,75.3,8.8,1065.53,1.62,0.1,0.1,0.15000000000000002,8.31,19.42,4.88,0.92,15.360000000000001,0.9,NA,0.63,0.07,NA,1.62,1.95,1.41
7/8/2019,WE2,6.24,0.75,Surface,13:04:00,41.7628,-83.3287,9.11,1.64,partly sunny,0.9,NA,25.3,327.1,3.5,42.1,6.1,715.39,8.04,0.1,0.1,11.89,28.35,80.48,13.5,5.6899999999999995,46.54,1.1680000000000001,NA,1.05,0.16,NA,2.84,7.71,2.47
7/8/2019,WE4,8.91,0.75,Surface,09:16:00,41.8267,-83.1936,10.26,1.82,partly sunny,3.75,NA,23.1,237.9,1.7,65.7,6.3,1233.71,1.41,0.1,0.1,0.07,3.04,16.68,1.68,0.88,44.43,0.33899999999999997,NA,0.3,0.06,NA,0.31,1.22,0.89
7/8/2019,WE6,3.55,0.75,Surface,12:13:00,41.7054,-83.3838,10.67,0.97,partly sunny,0.25,NA,25.8,401,13.2,3.7,5.7,135.33,33.7,0.12000000000000001,0.1,4.64,31.56,297.21,106.03,74.14999999999999,156.4,2.662,NA,1.35,0.28,NA,4.73,28.48,3.89
7/8/2019,WE8,4.99,0.75,Surface,08:26:00,41.8357,-83.359,9.719999999999999,1.64,partly cloudy,1.25,NA,25.5,326.9,2.8,49.8,6.3,332.19,8.39,0.12000000000000001,0.1,2.51,11.18,81.16,19.75,10.67,105,1.012,NA,0.69,0.14,NA,2.01,7.92,1.75
7/8/2019,WE9,3.28,0.75,Surface,12:33:00,41.7179,-83.4222,10.28,0.92,sunny,0.3,NA,26.4,442,13.9,3.1,4.2,179.47,32.5,0.1,0.1,1.7,32.08,284.28,93.68,59.809999999999995,297.12,2.148,NA,1.53,0.28,NA,4.6,29.6,4.01
7/8/2019,WE12,7.25,0.75,Surface,11:31:00,41.7043,-83.2526,10.84,1.94,partly sunny,0.7,NA,25.2,341.2,6.1,23.8,6.7,480.01,11.5,0.1,0.1,3.04,25.88,106.01,20.69,8.56,55.2,1.542,NA,1.01,0.22,NA,2.92,12.64,2.16
7/8/2019,WE13,9.53,0.75,Surface,09:55:00,41.7449,-83.1379,10.9,1.76,partly cloudy,2,NA,24.8,316.9,2.8,56.7,6.1,800.72,2.26,0.1,0.1,5.73,8.61,35.4,5.85,3.3099999999999996,52.15,0.97,NA,0.46,0.12,NA,1.75,2.54,1.47
7/8/2019,WE16,6.51,0.75,Surface,10:28:00,41.6594,-83.145,12.15,1.84,partly sunny,1,NA,25.3,303.1,5.3,26.9,5.8,598.81,8.53,0.1,0.1,1.06,14.92,74.4,5.8,4.05,32.11,0.7879999999999999,NA,0.85,0.15,NA,1.21,11.6,1.51
7/15/2019,WE2,5.73,0.75,Surface,13:05:00,41.7621,-83.33,9.68,0.8,sunny,1,NA,26.7,330.8,2.8,49.3,6.4,665.5,8.21,0.38,0.2,94.07,35.15,56.16,12.83,7.1499999999999995,16.71,1.214,NA,2.37,0.43,NA,2.22,NA,NA
7/15/2019,WE4,9.02,0.75,Surface,09:11:00,41.8258,-83.1951,6.470000000000001,0.93,sunny,2.75,NA,24.5,241.8,1.4,70.4,6.5,1084.68,0.96,0.1,0.1,0.35,6.7,9.49,2.08,1.1900000000000002,3.66,0.345,NA,0.46,0.09,NA,0.28,1.62,0.8
7/15/2019,WE6,3.4,0.75,Surface,12:08:00,41.7052,-83.3854,7.29,0.3,sunny,1,NA,28.1,408.9,4.5,32.7,8.4,419.71,14.8,1.1700000000000002,0.2,160.84,88.92,129.68,32.67,25.12,6.42,1.8940000000000001,NA,4.56,0.86,NA,4.12,13.43,9.41
7/15/2019,WE8,5.64,0.75,Surface,08:25:00,41.8333,-83.3585,6.319999999999999,0.74,sunny,1.25,NA,26.1,337.6,2.4,55,6.2,247.21,5.32,0.29000000000000004,0.2,77.38,26.39,51.92,17.17,11.4,22.84,1.1920000000000002,NA,1.49,0.34,NA,3.43,5.5,4.08
7/15/2019,WE9,3.03,0.75,Surface,12:33:00,41.7176,-83.423,8.8,0.41,sunny,0.5,NA,27.6,445.8,8,13.7,6.7,356.14,16,0.1,0.1,37.339999999999996,36.51,104.14,47.74,36.33,36.2,1.8840000000000001,NA,1.94,0.33,NA,4.01,15.5,5.31
7/15/2019,WE12,7.2,0.75,Surface,11:19:00,41.7035,-83.2537,5.359999999999999,0.54,sunny,1.5,NA,26.2,319.7,2.5,54,6.8,784.7,5.77,0.29000000000000004,0.1,50.57,28.86,36,9.83,4.28,15.719999999999999,1.042,NA,1.6,0.25,NA,1.93,5.97,4.18
7/15/2019,WE13,9.57,0.75,Surface,10:02:00,41.7425,-83.136,7.26,0.88,sunny,3,NA,25.6,277.7,1.6,68.6,6.4,1145.42,1.65,0.1,0.1,9.4,8.03,16.76,3.78,3.16,16.23,0.611,NA,0.59,0.12,NA,0.93,2.1,1.42
7/15/2019,WE16,6.67,0.75,Surface,10:42:00,41.6592,-83.1435,5.91,0.59,sunny,2.25,NA,26.1,303.6,1.5,68.3,5.7,979.28,3.54,0.1,0.1,6.109999999999999,7.92,26.75,8.94,6.28,40.32,0.8140000000000001,NA,0.6,0.1,NA,1.19,2.27,0.71
7/22/2019,WE2,6.1,0.75,Surface,13:20:00,41.763,-83.3289,7.52,1.32,partly sunny,0.5,NA,26.7,331,5.1,27.9,7,158.83,23.1,10.88,0.1,220.73999999999998,143.23,130.08,13.19,NA,NA,NA,NA,6.67,1.27,NA,2.01,21.56,14.28
7/22/2019,WE4,8.93,0.75,Surface,09:23:00,41.8311,-83.195,13.67,2.6,partly cloudy,1.5,NA,25.8,270.9,1.9,63,6.1,750.79,4.33,1.7,0.1,54.54,18.4,29.96,3.88,NA,NA,NA,NA,1.51,0.3,NA,0.88,3.92,3.41
7/22/2019,WE6,3.26,0.75,Surface,12:25:00,41.7051,-83.3865,7.06,0.98,mostly sunny,0.5,NA,27.1,445.9,9,10.9,6.6,122.84,25.8,11.41,0.1,211.41,97.5,138.13,48.49,NA,NA,NA,NA,4.28,0.77,NA,3.39,22.96,9.69
7/22/2019,WE8,5.47,0.75,Surface,08:32:00,41.8354,-83.3584,14.28,2.86,partly cloudy,0.75,NA,26.4,332,5.1,28.7,6.7,94.41,19.3,5.18,0.1,94.25,49.79,54.98,12.27,NA,NA,NA,NA,2,0.34,NA,2.21,13.76,4.41
7/22/2019,WE9,3.29,0.75,Surface,12:48:00,41.7177,-83.4227,8.3,0.89,partly sunny,0.25,NA,27.7,475.8,17.1,1.4,4.3,72.73,27.3,1.57,0.1,22.75,71.27,188.34,69.98,NA,NA,NA,NA,2.97,0.54,NA,4.44,30.92,5.89
7/22/2019,WE12,7.35,0.75,Surface,11:26:00,41.706,-83.2518,9.88,1.93,partly sunny,0.75,NA,26.1,262.2,6.5,19.5,5.9,355.59,13.3,0.6699999999999999,0.1,7,13.98,34.32,4.81,NA,NA,NA,NA,1.19,0.18,NA,0.9,14.96,2.09
7/22/2019,WE13,9.62,0.75,Surface,10:10:00,41.7467,-83.1394,12.02,2.66,partly cloudy,2.5,NA,25.8,255.5,2,62.7,6,695.91,2.73,0.36,0.1,11.139999999999999,7.64,12.88,2.04,NA,NA,NA,NA,0.62,0.11,NA,0.56,2.46,0.95
7/22/2019,WE16,6.64,0.75,Surface,10:50:00,41.6613,-83.1449,12.29,2.32,cloudy,1.25,NA,26,258.4,2.9,48.4,6.2,284.63,6.21,0.22,0.1,2.72,6.82,22.18,6.97,NA,NA,NA,NA,0.57,0.11,NA,0.55,6.3,1.59
7/29/2019,WE2,5.57,0.75,Surface,13:09:00,41.7602,-83.3336,14.450000000000001,1.7,partly cloudy,0.5,NA,25.8,352.5,6.6,19.2,6.5,153.07,24.3,8.94,0.25,215.85000000000002,154.05,97.57,8.53,5.58,3.07,0.702,NA,6.56,1.26,NA,2.7,24.12,16.56
7/29/2019,WE4,9.09,0.75,Surface,09:10:00,41.8261,-83.1946,11.06,1.24,sunny,1,NA,25.2,260,2.9,48.2,7.5,143.04,9.52,4.970000000000001,0.22,54.25,52.36,32.92,3.06,6.13,3.56,0.21100000000000002,NA,2.71,0.5,NA,0.85,8.8,5.72
7/29/2019,WE6,3.17,0.75,Surface,12:20:00,41.7049,-83.3869,15.43,0.69,partly cloudy,0.75,NA,25.9,383.3,4.3,34.4,7.6,97.91,15.8,7.73,0.15000000000000002,100.85,88.48,122.69,42.76,39.1,15.78,1.838,NA,4.28,0.79,NA,4.26,13.92,7.64
7/29/2019,WE8,5.23,0.75,Surface,08:23:00,41.8328,-83.3625,11.54,0.89,sunny,1,NA,25.4,273.4,3.2,45.3,6.8,96.54,9.3,4.819999999999999,0.11,65.64999999999999,42.9,34.48,4.53,5.64,5.35,0.23500000000000001,NA,2.67,0.45,NA,1.23,9.48,4.72
7/29/2019,WE9,2.93,0.75,Surface,12:39:00,41.7173,-83.4248,14.42,0.52,partly sunny,0.1,NA,25.9,399.9,31.8,0,6.9,16.15,49,2.66,0.03,48.86,74.3,186.52,56.28,52.660000000000004,35.37,3.113,NA,4.47,0.9,NA,4.41,52.76,8.36
7/29/2019,WE12,6.95,0.75,Surface,11:24:00,41.7028,-83.2563,14.43,1.26,sunny,0.75,NA,25.5,279.5,5.7,23.8,7.2,214.11,12.7,10.98,0.05,44.690000000000005,49.63,39.13,4.87,6.02,2.3299999999999996,0.28700000000000003,NA,3.24,0.59,NA,1.2,12.35,5.05
7/29/2019,WE13,9.27,0.75,Surface,10:09:00,41.7421,-83.1417,12.88,1.31,sunny,1.5,NA,25.3,237.8,3.7,41.1,6.7,698.17,6.58,1.59,0.1,10.84,20.22,18.25,1.59,5.4,2.06,0.253,NA,1.75,0.28,NA,0.35,5.56,3.3
7/29/2019,WE16,6.34,0.75,Surface,10:47:00,41.6582,-83.1455,13.16,1.07,sunny,1.5,NA,25.4,280.4,2.7,51.2,6.5,420.47,7.4,1.27,0.03,26.23,30.36,25.55,3.6,3.52,4.05,0.406,NA,1.24,0.22,NA,0.87,6.53,3.33
8/5/2019,WE2,5.78,0.75,Surface,12:59:00,41.7624,-83.3306,4.39,0.2,sunny,0.75,NA,26.2,276.4,4.2,34.7,8.7,381.91,19.8,7.95,0.2,25.74,95.75,55.94,6.73,1.96,6.119999999999999,0.21100000000000002,NA,6.9,1.06,NA,1.57,18.8,14.61
8/5/2019,WE4,8.95,0.75,Surface,09:14:00,41.8269,-83.1954,4.59,0.21,sunny,2,NA,24.6,232.9,2.2,58,7,110.73,7.49,2.64,0.1,15.129999999999999,28.73,17.71,3.54,1.91,4.59,0.181,NA,1.94,0.31,NA,0.37,5.68,4.21
8/5/2019,WE6,3.38,0.75,Surface,11:56:00,41.7057,-83.3831,3.32,0.15,sunny,0.1,NA,26.4,341.3,10,8.8,8.3,22.71,34.1,10.33,0.1,135.8,150.15,135.08,11.68,4.99,9.129999999999999,1.248,NA,7.62,1.53,NA,3.82,28.6,20.05
8/5/2019,WE8,5.45,0.75,Surface,08:26:00,41.8347,-83.3587,4.21,0.26,sunny,0.75,NA,25.6,260.5,5.4,26.3,7.8,23.56,22.3,10.02,0.1,48.809999999999995,76.25,50.64,5.5,3.01,5.21,0.003,NA,5.25,0.89,NA,1.67,7.52,7.09
8/5/2019,WE9,3.26,0.75,Surface,12:31:00,41.7177,-83.423,2.38,0.11,sunny,0.1,NA,26.3,319.9,14.4,2.8,9.5,51.59,116,35.39,8.19,114.78,593.32,360.99,12.13,3.54,8.44,0.07400000000000001,NA,36.25,6.35,NA,3.76,101,85.23
8/5/2019,WE12,7.11,0.75,Surface,11:04:00,41.703,-83.2544,2.42,0.29,sunny,0.75,NA,25.7,265.2,5,28.7,8.1,159.33,11,4.3,0.1,32.56,53.56,35.79,4.67,1.8,6.67,0.17200000000000001,NA,3.97,0.57,NA,1.3,12.4,7.93
8/5/2019,WE13,9.44,0.75,Surface,09:54:00,41.7447,-83.1386,4.59,0.21,sunny,1,NA,25.5,242.4,3.3,43.8,8.3,585.55,8.44,2.9699999999999998,0.1,26.7,41.47,25.57,3.31,2.3099999999999996,5.84,0.033,NA,2.7,0.38,NA,0.71,4.02,2.53
8/5/2019,WE16,6.43,0.75,Surface,10:30:00,41.659,-83.1449,1.76,0.19,sunny,1,NA,26.3,274.7,4,36.8,8.3,157.74,8.17,2.82,0.1,18.08,37.7,26.49,5.23,3.2800000000000002,4.970000000000001,0.167,NA,2.27,0.58,NA,1.31,4.6,3.03
8/12/2019,WE2,5.84,0.75,Surface,12:39:00,41.7615,-83.3309,11.66,1.07,partly sunny,0.5,NA,24.7,253.2,7.4,16.8,6.6,349.78,16.6,5.23,0.48000000000000004,37.96,52.87,40.26,4.24,4.13,2.3699999999999997,0.002,NA,3.91,0.6,NA,1.3,13.48,9.05
8/12/2019,WE4,8.77,0.75,Surface,08:56:00,41.8256,-83.1971,8.34,1.23,partly sunny,4,NA,24.3,227,1.7,66,6.3,281.53,1.04,0.17,0.1,1.02,5.63,9.33,1.73,2.8,7.14,0.189,NA,0.45,0.08,NA,0.21,1.81,0.84
8/12/2019,WE6,3.12,0.75,Surface,11:54:00,41.7046,-83.3694,13.15,0.68,partly sunny,0.5,NA,24.8,286.9,7.5,15.2,8.3,71.58,25.2,7.85,0.1,102.27,100.53,69.65,7.26,3.9699999999999998,3.07,0.10300000000000001,NA,5.24,0.83,NA,2.11,16.26,9.69
8/12/2019,WE8,5.44,0.75,Surface,08:11:00,41.8325,-83.3598,9.719999999999999,0.86,cloudy,0.75,NA,24.8,263.5,4.9,29.1,6.3,47.64,14.3,12.16,0.1,49.27,51.57,47.89,5.27,4.54,3.54,0.003,NA,3.83,0.56,NA,1.55,12.77,8.44
8/12/2019,WE9,2.9,0.75,Surface,12:12:00,41.717,-83.4249,13.61,0.68,cloudy,0.25,NA,25.1,355,18,1.1,7,14.42,37.6,7.6,0.1,60.220000000000006,81.47,123.03,16.21,12.46,5.6,1.44,NA,5.27,0.98,NA,3.07,36.77,9.31
8/12/2019,WE12,6.95,0.75,Surface,10:54:00,41.7021,-83.2551,12.28,0.85,cloudy,0.5,NA,24.5,267.4,5.8,23.2,6.1,126.01,11.1,7.39,0.1,22.04,42.47,43.43,4.15,3.75,4.7700000000000005,0.193,NA,2.74,0.48,NA,2.99,11.48,5.79
8/12/2019,WE13,9.31,0.75,Surface,09:45:00,41.7438,-83.1401,10.83,1.18,cloudy,1.75,NA,24.3,225.5,4,39.8,6.1,201.81,3.02,0.51,0.1,0.48000000000000004,6.22,11.52,1.7,3.29,5.81,0.189,NA,0.57,0.09,NA,0.18,4.2,1.96
8/12/2019,WE16,6.38,0.75,Surface,10:21:00,41.6593,-83.1455,11.6,0.98,cloudy,0.75,NA,24.6,268.6,5,28.3,5.5,96.89,15.5,4,0.1,30.18,29.29,37.61,4.85,4.02,21.87,0.164,NA,2.39,0.4,NA,1.4,11.2,5.23
8/19/2019,WE2,6.38,0.75,Surface,12:57:00,41.7621,-83.3303,0.59,0.19,sunny,0.5,NA,25,240.5,5.5,25,8.9,552.77,18.7,7.02,0.8700000000000001,NA,68.01,47.91,4.79,4.53,5.44,0.002,NA,5.22,0.78,NA,2.06,14.7,9.63
8/19/2019,WE4,8.71,0.75,Surface,09:04:00,41.827,-83.1974,4.7,0.2,cloudy,2.5,NA,24.5,239.1,1.8,64.2,6,223.81,3.73,0.6599999999999999,0.21000000000000002,NA,13.36,12.97,1.25,1.53,15.58,0.15700000000000003,NA,1.49,0.21,NA,0.32,3.7,2.23
8/19/2019,WE6,3.53,0.75,Surface,11:48:00,41.7109,-83.3668,2.21,0.15,sunny,0.25,NA,24.7,265,15.3,2.3,8.6,0.55,45.6,8,0.74,NA,140.89,102.81,7.85,6.24,7.08,0.002,NA,9.37,1.23,NA,4.96,35.7,23.83
8/19/2019,WE8,5.48,0.75,Surface,08:15:00,41.8336,-83.3598,5.39,0.32,cloudy,0.75,NA,24.5,254.8,6.1,21.9,5.9,34.49,16.7,7.79,0.59,NA,59.87,59.12,6.07,3.65,5.44,0.006,NA,4.87,0.66,NA,1.61,15.2,13.53
8/19/2019,WE9,3.23,0.75,Surface,12:15:00,41.7173,-83.4218,0.8,0.15,sunny,0.25,NA,24.9,364.1,13.5,3.4,5.8,166.66,32.3,12.9,0.74,NA,93.65,121.07,14.05,10.48,9.66,1.121,NA,5.58,0.87,NA,2.68,22.4,12.13
8/19/2019,WE12,7.15,0.75,Surface,10:55:00,41.7029,-83.2539,3.3899999999999997,0.17,cloudy,0.5,NA,24.5,242.2,6.7,18.9,7.5,127.17,22.7,5.03,0.27,NA,72.35,47.43,3.11,2.32,4.95,0.002,NA,4.01,0.57,NA,0.78,16.5,9.33
8/19/2019,WE13,9.47,0.75,Surface,09:44:00,41.7469,-83.1379,3.4,0.21,partly cloudy,1.5,NA,24.4,238.9,2.6,52.5,6.1,249.72,3.94,0.71,0.25,NA,8.95,15.83,1.48,2.9499999999999997,10.15,0.186,NA,1.24,0.23,NA,0.3,5.5,2.33
8/19/2019,WE16,6.44,0.75,Surface,10:21:00,41.6596,-83.1453,4.28,0.18,partly cloudy,0.75,NA,24.3,256.1,4.6,31.3,6.6,197.52,11.1,3.17,0.52,NA,41.19,38.52,4.1,3.1,15.9,0.009,NA,3.13,0.45,NA,1.1,11.6,4.03
8/28/2019,WE2,4.93,0.75,Surface,08:59:00,NA,NA,15.69,2.61,sunny,0.5,NA,22.7,252.6,9.8,8.6,6.5,309.66,20.6,2.48,0.9500000000000001,32.08,52.5,59.71,7.3,1.86,4.13,0.004,NA,3.03,0.43,NA,1.22,19.73,5.91
8/28/2019,WE4,8.72,0.75,Surface,11:56:00,NA,NA,10.52,1.28,sunny,0.25,NA,22.9,243,6.6,19.4,6.3,27.44,13.3,0.71,0.32,14.78,39.63,44.42,3.76,4.1899999999999995,4.109999999999999,0.016,NA,2.34,0.34,NA,0.95,14.37,5.24
8/28/2019,WE6,3.18,0.75,Surface,08:15:00,41.834,-83.359,14.76,0.91,sunny,0.5,NA,22.4,324.7,17.6,1.2,6.7,68.44,39.9,4.9,0.7799999999999999,49.93,69.27,111.82,17.81,15.92,13.09,0.546,NA,4.17,0.68,NA,2.35,36.2,9.09
8/28/2019,WE8,5.31,0.75,Surface,12:20:00,NA,NA,9.01,1.18,sunny,0.25,NA,22.1,293,11.6,5.5,5.6,8.14,23.6,0.59,0.5700000000000001,25.779999999999998,54.02,81.37,8.66,7.88,24.25,0.274,NA,3.53,0.61,NA,1.87,26.53,7.35
8/28/2019,WE9,2.81,0.75,Surface,10:59:00,41.7034,-83.2557,15.15,0.86,sunny,0.5,NA,22.6,358.8,22.5,0.4,6.7,41.41,51.3,5.18,0.6,27.66,63.91,127.19,25.79,23.25,25,1.131,NA,3.56,0.65,NA,2.65,42.47,8.75
8/28/2019,WE12,6.9,0.75,Surface,09:50:00,41.7424,-83.138,10.31,1.22,sunny,0.5,NA,22.7,254,10.2,7.8,6.5,151.58,19,1.8900000000000001,0.53,22.66,45.48,55.69,6.15,8.48,5.7,0.002,NA,2.69,0.44,NA,1.18,22.27,6.38
8/28/2019,WE13,9.21,0.75,Surface,10:27:00,NA,NA,9.15,1.36,sunny,0.5,NA,22.9,232,4.5,32.5,6.6,57.48,7.77,0.9500000000000001,0.13,7.79,31.98,26.04,1.66,2.9,4.55,0.025,NA,1.43,0.31,NA,0.43,9.1,3.48
8/28/2019,WE16,6.17,0.75,Surface,11:37:00,NA,NA,10.09,1.11,sunny,0.5,NA,22.6,237.9,6.4,20.1,6.3,78.32,13.8,1.1600000000000001,0.31,10.229999999999999,35.23,34.87,2.39,3.77,4.35,0.012,NA,1.84,0.26,NA,0.7,13.1,3.54
9/3/2019,WE2,5.69,0.75,Surface,12:55:00,41.7606,-83.3326,17.34,1.6,cloudy,0.5,NA,21.9,270,13.9,3.1,6.7,45.19,28.2,0.32,0.38,19.95,70.64,84.6,6.64,3.4299999999999997,22.25,0.008,NA,3.2,0.58,NA,1.7,30,6.15
